title,logoPath,logoPathV3,jobId,jobType,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,companyId,jdURL,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board,companyApplyJob,walkinJob,saved,experience,salary,location,companyJobsUrl,ambitionBoxData,internshipTags,vacancy,hiringFor,consultant,hideClientName,clientLogo,extracted_skills
Intern/Jr Business Analyst,https://img.naukimg.com/logo_images/groups/v1/4626341.gif,https://img.naukimg.com/logo_images/groups/v1/4626341.gif,190625506491,internship,INR,Starts in 1-3 months,green,Stratycon Business Solutions Pvt Ltd,False,4847208,https://www.naukri.com/job-listings-intern-jr-business-analyst-stratycon-business-solutions-pvt-ltd-bengaluru-0-to-2-years-190625506491,"Bachelor s degree in Microbiology,Biotechnology,Biochemistry,Public Health,Life Sciences,or Pharmacy with an MBA / PGDBM . <br><br>Very good communication skills<br><br> good academic record .",False,4626341,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/straton-business-jobs-careers-3055094,,,,,,,,[]
Intern - Data Analytics (AI & ML),https://img.naukimg.com/logo_images/groups/v1/5851064.gif,https://img.naukimg.com/logo_images/groups/v1/5851064.gif,180825503967,internship,INR,Starts in 1-3 months,green,360DigiTMG,False,124466790,https://www.naukri.com/job-listings-intern-data-analytics-ai-ml-360digitmg-pune-0-to-4-years-180825503967," . We are seeking a Data Analytics Intern to support our AI & ML team in Radio Monitoring & Audio Tagging<br><br>Important Note:  . Proficiency in Malayalam and Tamil languages is required. Internship Details:  . <br><br>Experience with Python (pandas,numpy,seaborn) for data handling<br><br> Good collaboration and teamwork skills",False,5851064,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/360digitmg-jobs-careers-123889815,"{'Url': 'https://www.ambitionbox.com/reviews/360digitmg-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 100, 'AggregateRating': '3.8', 'Title': '360DigiTMG Reviews by Employees'}",,,,,,,"['python', 'pandas', 'numpy']"
SALES AND MARKETING INTERN,https://img.naukimg.com/logo_images/groups/v1/4314420.gif,https://img.naukimg.com/logo_images/groups/v1/4314420.gif,180121500382,internship,INR,Starts in 1-3 months,green,Seebec Utilities,False,5175546,https://www.naukri.com/job-listings-sales-and-marketing-intern-seebec-utilities-hyderabad-0-to-1-years-180121500382,SALES AND MARKETING INTERN <br><br> . Intern . .,False,4314420,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Hyderabad,https://www.naukri.com/seebec-utilities-jobs-careers-5175546,,,,,,,,[]
MIS Intern,https://img.naukimg.com/logo_images/groups/v1/11072402.gif,https://img.naukimg.com/logo_images/groups/v1/11072402.gif,111124503772,internship,INR,Starts in 1-3 months,green,Yoursdesk Bizcon,False,124451854,https://www.naukri.com/job-listings-mis-intern-yoursdesk-bizcon-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-111124503772," . As an MIS Intern at YoursDesk Bizcon,you will be an integral part of our team,supporting the development and maintenance of Management Information Systems",False,11072402,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Mumbai, New Delhi, Bengaluru, Hyderabad, Pune, Kolkata, Chennai",https://www.naukri.com/yoursdesk-bizcon-jobs-careers-124326084,,,,,,,,[]
Ai & Graphic Intern,https://img.naukimg.com/logo_images/groups/v1/699968.gif,https://img.naukimg.com/logo_images/groups/v1/699968.gif,31125503662,internship,INR,Starts in 1-3 months,green,Genesis Media,False,124670916,https://www.naukri.com/job-listings-ai-graphic-intern-the-genesis-media-mumbai-0-to-1-years-031125503662,The Genesis Media is looking for Ai & Graphic Intern to join our dynamic team and embark on a rewarding career journey Assist in daily tasks and projects . Gain hands-on experience in the field . Support senior team members as needed . <br><br>Disclaimer: This job description has been sourced from a public domain and may have been modified by Naukri.com to improve clarity for our users,False,699968,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Mumbai,https://www.naukri.com/genesis-media-jobs-careers-124670916,,,,,,,,[]
Executive Analyst,https://img.naukimg.com/logo_images/groups/v1/340662.gif,https://img.naukimg.com/logo_images/groups/v1/340662.gif,30625502965,internship,INR,Starts in 1-3 months,green,Crisil,False,1269626,https://www.naukri.com/job-listings-executive-analyst-crisil-chennai-bengaluru-1-to-4-years-030625502965,"Experience: No prior experience required,though internships or coursework in research are a plus<br><br>This is an entry-level position ideal for recent graduates or candidates with limited experience but a strong passion for research and analysis<br><br>Language - . Fluency in Tamil language is a must",False,340662,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Bengaluru, Chennai",https://www.naukri.com/crisil-jobs-careers-4114,"{'Url': 'https://www.ambitionbox.com/reviews/crisil-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 1934, 'AggregateRating': '3.5', 'Title': 'Crisil Reviews by Employees'}",,,,,,,[]
Data Analyst,https://img.naukimg.com/logo_images/groups/v1/5851064.gif,https://img.naukimg.com/logo_images/groups/v1/5851064.gif,180825504268,internship,INR,Starts in 1-3 months,green,360DigiTMG,False,124466790,https://www.naukri.com/job-listings-data-analyst-360digitmg-vijayawada-hyderabad-1-to-2-years-180825504268,"Designation : Data Analyst Intern . Work location : Vijayawada / Hyderabad . Purpose of Job . <br><br>Previous internship or project experience related to data analysis is needed. Work Experience Minimum 1-2 years of experience in identifying trends,generating insights,and building dashboards,gained through either academic or professional experience<br><br>Required Skills",False,5851064,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Hyderabad, Vijayawada",https://www.naukri.com/360digitmg-jobs-careers-123889815,"{'Url': 'https://www.ambitionbox.com/reviews/360digitmg-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 100, 'AggregateRating': '3.8', 'Title': '360DigiTMG Reviews by Employees'}",,,,,,,['data analysis']
Data Engineer,https://img.naukimg.com/logo_images/groups/v1/456478.gif,https://img.naukimg.com/logo_images/groups/v1/456478.gif,10323500633,internship,INR,Starts in 1-3 months,green,Krishna Technologies,False,1971818,https://www.naukri.com/job-listings-data-engineer-krishna-technologies-bengaluru-3-to-5-years-010323500633,<ol> <li> Liaising with coworkers and clients to elucidate the requirements for each task. </li> <li> Conceptualizing and generating infrastructure that allows big data to be accessed and analyzed. </li> <li> Reformulating existing frameworks to optimize their functioning. </li> <li> Testing such structures to ensure that they are fit for use. </li> <li> Preparing raw data for manipulation by data scientists. </li> <li> Detecting and correcting errors in your work. </li> <li> Ensuring that your work remains backed up and readily accessible to relevant coworkers. </li> <li> Remaining up-to-date with industry standards and technological advancements that will improve the quality of your outputs. </li>  </ol>,False,456478,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/krishna-technologies-jobs-careers-1971818,,,,,,,,[]
Data Engineer,https://img.naukimg.com/logo_images/groups/v1/4634475.gif,https://img.naukimg.com/logo_images/groups/v1/4634475.gif,270825503172,internship,INR,Starts in 1-3 months,green,Terralogic Software Solutions,False,4023372,https://www.naukri.com/job-listings-data-engineer-terralogic-software-solutions-pvt-ltd-hyderabad-bengaluru-2-to-7-years-270825503172,"2+ years of experience in data engineering roles<br><br> Strong hands-on experience with Azure Data Factory (ADF),including pipeline creation,triggers,<br><br>Experience working with Azure Blob Storage,Azure SQL,and Synapse Analytics",False,4634475,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Bengaluru, Hyderabad",https://www.naukri.com/terralogic-solutions-jobs-careers-743885,"{'Url': 'https://www.ambitionbox.com/reviews/terralogic-software-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 264, 'AggregateRating': '2.8', 'Title': 'Terralogic Software Solutions Reviews by Employees'}",,,,,,,['sql']
Business Analyst Intern,https://img.naukimg.com/logo_images/groups/v1/146244.gif,https://img.naukimg.com/logo_images/groups/v1/146244.gif,10526503664,internship,INR,Starts in 1-3 months,green,Source One,False,125365362,https://www.naukri.com/job-listings-business-analyst-intern-source-one-pune-0-to-1-years-010526503664,"<ul> <li> Collaborate with cross-functional teams to identify business requirements and develop solutions. </li> <li> Conduct research and analysis to inform business decisions and drive growth. </li> <li> Develop and maintain documentation of business processes and procedures. </li> <li> Work closely with stakeholders to understand their needs and provide support. </li> <li> Identify areas for process improvement and implement changes as needed. </li> <li> Analyze data and metrics to measure performance and inform business strategies. </li> </ul>

Disclaimer: This job posting has been aggregated from external source. Role details, content, and availability are subject to change. Applicants are advised to confirm the latest information directly on the company website before applying.",False,146244,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Pune,https://www.naukri.com/source-one-jobs-careers-200445,"{'Url': 'https://www.ambitionbox.com/reviews/sourceone-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 87, 'AggregateRating': '3.3', 'Title': 'SourceOne Reviews by Employees'}",,,,,,,[]
Internship on Data Analytics and Artificial Intelligence,https://img.naukimg.com/logo_images/groups/v1/9339015.gif,https://img.naukimg.com/logo_images/groups/v1/9339015.gif,210426042729,internship,INR,Starts within 1 month,green,Cloud Focus Solutions,False,123889297,https://www.naukri.com/job-listings-internship-on-data-analytics-and-artificial-intelligence-cloud-focus-solutions-bengaluru-0-to-1-years-210426042729,"Mobile: 8431966507,8660544182 . Job Summary: . We are looking for a motivated and enthusiastic Data Analytics & Artificial Intelligence Intern to join our team<br><br>The intern will work on real-world datasets,build analytical models,and assist in developing AI-driven solutions",False,9339015,0,1970-01-01 00:00:00,jp,1,False,False,False,,Unpaid,Bengaluru,https://www.naukri.com/cloud-institution-jobs-careers-123889297,,,,,,,,[]
"Developer Trainee in AI, Data Analytics",https://img.naukimg.com/logo_images/groups/v1/11053396.gif,https://img.naukimg.com/logo_images/groups/v1/11053396.gif,281124500133,internship,INR,Starts in 1-3 months,green,Enterprise State Of The Art Software,False,124308836,https://www.naukri.com/job-listings-developer-trainee-in-ai-data-analytics-enterprise-state-of-the-art-software-bengaluru-1-to-3-years-281124500133," . Training: 6 months,Full time,Hybrid @ Bengaluru. <br><br> Graduates / Final year students of MBA / BBA/BBM in any specialization (Marketing,Finance,Systems,HR,Operations) . Great opportunity to advance your skills and strength in . (AI / ML/LLMs) . Data Analytics,Business Intelligence & Management Consulting,And to . join our Development team",False,11053396,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,Bengaluru,https://www.naukri.com/enterprise-state-of-the-art-jobs-careers-124308836,,,,,,,,[]
Data Analytics and AI Intern,https://img.naukimg.com/logo_images/groups/v1/3756272.gif,https://img.naukimg.com/logo_images/groups/v1/3756272.gif,280525501502,internship,INR,Starts in 1-3 months,green,Artify Talent Studio,False,124796239,https://www.naukri.com/job-listings-data-analytics-and-ai-intern-artify-talent-studio-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-280525501502,"Artify Talent Studio  is looking for Data Analytics and AI Intern  to join our dynamic team and embark on a rewarding career journey.<br /><br />Support AI data integration and automation initiatives, develop and implement data integration solutions, assist in the development of automation workflows, ensure data accuracy and consistency, collaborate with data scientists and engineers, and provide technical support for AI data integration projects.",False,3756272,0,1970-01-01 00:00:00,crawled,1,True,False,False,,Unpaid,"Mumbai, New Delhi, Bengaluru, Hyderabad, Pune, Kolkata, Chennai",https://www.naukri.com/artify-talent-studio-jobs-careers-4603840,"{'Url': 'https://www.ambitionbox.com/reviews/artify-talent-studio-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 4, 'AggregateRating': '4.4', 'Title': 'Artify Technologies Reviews by Employees'}",,,,,,,[]
